group,RJ_pattern,resolution_time_sec
G6,Runtime Error+Wrong Answer,5485
G6,Runtime Error+Wrong Answer,1809
G6,Runtime Error+Wrong Answer,475
G6,Runtime Error+Wrong Answer,405
G6,Runtime Error+Wrong Answer,4565
G6,Runtime Error+Wrong Answer,7984
G6,Runtime Error+Wrong Answer,498
G6,Runtime Error+Wrong Answer,1716
G6,Runtime Error+Wrong Answer,1854
G6,Runtime Error+Wrong Answer,10701
G6,Runtime Error+Wrong Answer,1176
G6,Runtime Error+Wrong Answer,1993
G6,Runtime Error+Wrong Answer,3574
G6,Runtime Error+Wrong Answer,2006
G6,Runtime Error+Wrong Answer,2668
G6,Runtime Error+Wrong Answer,208
G6,Runtime Error+Wrong Answer,742
G6,Runtime Error+Wrong Answer,1211
G6,Runtime Error+Wrong Answer,1630
G6,Runtime Error+Wrong Answer,4834
G6,Runtime Error+Wrong Answer,343
G6,Runtime Error+Wrong Answer,1138
G6,Runtime Error+Wrong Answer,1945
G6,Runtime Error+Wrong Answer,9184
G6,Runtime Error+Wrong Answer,309
G6,Runtime Error+Wrong Answer,285
G6,Runtime Error+Wrong Answer,3208
G6,Runtime Error+Wrong Answer,604
G6,Runtime Error+Wrong Answer,4938
G6,Runtime Error+Wrong Answer,398
G6,Runtime Error+Wrong Answer,20018
G6,Runtime Error+Wrong Answer,29888
G6,Runtime Error+Wrong Answer,293
G6,Runtime Error+Wrong Answer,806
G6,Runtime Error+Wrong Answer,365
G6,Runtime Error+Wrong Answer,3176
G6,Runtime Error+Wrong Answer,1067
G6,Runtime Error+Wrong Answer,1560
G6,Runtime Error+Wrong Answer,389
G6,Runtime Error+Wrong Answer,246
G6,Runtime Error+Wrong Answer,3011
G6,Runtime Error+Wrong Answer,1039
G6,Runtime Error+Wrong Answer,2007
G6,Runtime Error+Wrong Answer,482
G6,Runtime Error+Wrong Answer,829
G6,Runtime Error+Wrong Answer,13155
G6,Runtime Error+Wrong Answer,3033
G6,Runtime Error+Wrong Answer,2803
G6,Runtime Error+Wrong Answer,4539
G6,Runtime Error+Wrong Answer,1347
G6,Runtime Error+Wrong Answer,3576
G6,Runtime Error+Wrong Answer,792
G6,Runtime Error+Wrong Answer,1225
G6,Runtime Error+Wrong Answer,1817
G6,Runtime Error+Wrong Answer,1982
G6,Runtime Error+Wrong Answer,1131
G6,Runtime Error+Wrong Answer,1130
G6,Runtime Error+Wrong Answer,5019
G6,Runtime Error+Wrong Answer,4863
G6,Runtime Error+Wrong Answer,206
G6,Runtime Error+Wrong Answer,1779
G6,Runtime Error+Wrong Answer,5239
G6,Runtime Error+Wrong Answer,3872
G6,Runtime Error+Wrong Answer,9755
G6,Runtime Error+Wrong Answer,68
G6,Runtime Error+Wrong Answer,6624
G6,Runtime Error+Wrong Answer,5122
G6,Runtime Error+Wrong Answer,197
G6,Runtime Error+Wrong Answer,809
G6,Runtime Error+Wrong Answer,363
G6,Runtime Error+Wrong Answer,2088
G6,Runtime Error+Wrong Answer,1762
G6,Runtime Error+Wrong Answer,384
G6,Runtime Error+Wrong Answer,1475
G6,Runtime Error+Wrong Answer,4519
G6,Runtime Error+Wrong Answer,709
G6,Runtime Error+Wrong Answer,4971
G6,Runtime Error+Wrong Answer,624
G6,Runtime Error+Wrong Answer,26584
G6,Runtime Error+Wrong Answer,1473
G6,Runtime Error+Wrong Answer,3335
G6,Runtime Error+Wrong Answer,277
G6,Runtime Error+Wrong Answer,3184
G6,Runtime Error+Wrong Answer,1505
G6,Runtime Error+Wrong Answer,3688
G6,Runtime Error+Wrong Answer,2260
G6,Runtime Error+Wrong Answer,2340
G6,Runtime Error+Wrong Answer,1390
G6,Runtime Error+Wrong Answer,569
G6,Runtime Error+Wrong Answer,2880
G6,Runtime Error+Wrong Answer,530
G6,Runtime Error+Wrong Answer,1285
G6,Runtime Error+Wrong Answer,2586
G6,Runtime Error+Wrong Answer,4193
G6,Runtime Error+Wrong Answer,15964
G6,Runtime Error+Wrong Answer,1712
G6,Runtime Error+Wrong Answer,1020
G6,Runtime Error+Wrong Answer,1330
G6,Runtime Error+Wrong Answer,493
G6,Runtime Error+Wrong Answer,345
G6,Runtime Error+Wrong Answer,1351
G6,Runtime Error+Wrong Answer,6325
G6,Runtime Error+Wrong Answer,885
G6,Runtime Error+Wrong Answer,2196
G6,Runtime Error+Wrong Answer,1498
G6,Runtime Error+Wrong Answer,1478
G6,Runtime Error+Wrong Answer,1243
G6,Runtime Error+Wrong Answer,1939
G6,Runtime Error+Wrong Answer,3903
G6,Runtime Error+Wrong Answer,2743
G6,Runtime Error+Wrong Answer,139
G6,Runtime Error+Wrong Answer,899
G6,Runtime Error+Wrong Answer,1643
G6,Runtime Error+Wrong Answer,8815
G6,Runtime Error+Wrong Answer,2466
G6,Runtime Error+Wrong Answer,2274
G6,Runtime Error+Wrong Answer,255
G6,Runtime Error+Wrong Answer,24958
G6,Runtime Error+Wrong Answer,1269
G6,Runtime Error+Wrong Answer,2105
G6,Runtime Error+Wrong Answer,10189
G6,Runtime Error+Wrong Answer,4526
G6,Runtime Error+Wrong Answer,1582
G6,Runtime Error+Wrong Answer,705
G6,Runtime Error+Wrong Answer,4079
G6,Runtime Error+Wrong Answer,1620
G6,Runtime Error+Wrong Answer,7097
G6,Runtime Error+Wrong Answer,365
G6,Runtime Error+Wrong Answer,10097
G6,Runtime Error+Wrong Answer,3952
G6,Runtime Error+Wrong Answer,3702
G6,Runtime Error+Wrong Answer,2942
G6,Runtime Error+Wrong Answer,334
G6,Runtime Error+Wrong Answer,1243
G6,Runtime Error+Wrong Answer,3601
G6,Runtime Error+Wrong Answer,13897
G6,Runtime Error+Wrong Answer,1427
G6,Runtime Error+Wrong Answer,864
G6,Runtime Error+Wrong Answer,838
G6,Runtime Error+Wrong Answer,3062
G6,Runtime Error+Wrong Answer,359
G6,Runtime Error+Wrong Answer,254
G6,Runtime Error+Wrong Answer,4813
G6,Runtime Error+Wrong Answer,1329
G6,Runtime Error+Wrong Answer,5025
G6,Runtime Error+Wrong Answer,171
G6,Runtime Error+Wrong Answer,2793
G6,Runtime Error+Wrong Answer,789
G6,Runtime Error+Wrong Answer,1384
G6,Runtime Error+Wrong Answer,83
G6,Runtime Error+Wrong Answer,1945
G6,Runtime Error+Wrong Answer,3000
G6,Runtime Error+Wrong Answer,641
G6,Runtime Error+Wrong Answer,2636
G6,Runtime Error+Wrong Answer,599
G6,Runtime Error+Wrong Answer,1633
G6,Runtime Error+Wrong Answer,277
G6,Runtime Error+Wrong Answer,398
G6,Runtime Error+Wrong Answer,2763
G6,Runtime Error+Wrong Answer,375
G6,Runtime Error+Wrong Answer,321
G6,Runtime Error+Wrong Answer,1207
G6,Runtime Error+Wrong Answer,1142
G6,Runtime Error+Wrong Answer,748
G6,Runtime Error+Wrong Answer,499
G6,Runtime Error+Wrong Answer,1411
G6,Runtime Error+Wrong Answer,4786
G6,Runtime Error+Wrong Answer,870
G6,Runtime Error+Wrong Answer,1707
G6,Runtime Error+Wrong Answer,156
G6,Runtime Error+Wrong Answer,532
G6,Runtime Error+Wrong Answer,2090
G6,Runtime Error+Wrong Answer,1693
G6,Runtime Error+Wrong Answer,714
G6,Runtime Error+Wrong Answer,311
G6,Runtime Error+Wrong Answer,454
G6,Runtime Error+Wrong Answer,255
G6,Runtime Error+Wrong Answer,155
G6,Runtime Error+Wrong Answer,5750
G6,Runtime Error+Wrong Answer,413
G6,Runtime Error+Wrong Answer,6832
G6,Runtime Error+Wrong Answer,16149
G6,Runtime Error+Wrong Answer,285
G6,Runtime Error+Wrong Answer,257
G6,Runtime Error+Wrong Answer,1928
G6,Runtime Error+Wrong Answer,1015
G6,Runtime Error+Wrong Answer,2427
G6,Runtime Error+Wrong Answer,9424
G6,Runtime Error+Wrong Answer,636
G6,Runtime Error+Wrong Answer,469
G6,Runtime Error+Wrong Answer,1337
G6,Runtime Error+Wrong Answer,726
G6,Runtime Error+Wrong Answer,3991
G6,Runtime Error+Wrong Answer,745
G6,Runtime Error+Wrong Answer,694
G6,Runtime Error+Wrong Answer,1582
G6,Runtime Error+Wrong Answer,4185
G6,Runtime Error+Wrong Answer,3839
G6,Runtime Error+Wrong Answer,656
G6,Runtime Error+Wrong Answer,1000
G6,Runtime Error+Wrong Answer,102
G6,Runtime Error+Wrong Answer,40339
G6,Runtime Error+Wrong Answer,1033
G6,Runtime Error+Wrong Answer,2584
G6,Runtime Error+Wrong Answer,4465
G6,Runtime Error+Wrong Answer,3937
G6,Runtime Error+Wrong Answer,4138
G6,Runtime Error+Wrong Answer,5096
G6,Runtime Error+Wrong Answer,2589
G6,Runtime Error+Wrong Answer,1000
G6,Runtime Error+Wrong Answer,375
G6,Runtime Error+Wrong Answer,1175
G6,Runtime Error+Wrong Answer,8244
G6,Runtime Error+Wrong Answer,986
G6,Runtime Error+Wrong Answer,5994
G6,Runtime Error+Wrong Answer,2564
G6,Runtime Error+Wrong Answer,1509
G6,Runtime Error+Wrong Answer,988
G6,Runtime Error+Wrong Answer,3166
G6,Runtime Error+Wrong Answer,1847
G6,Runtime Error+Wrong Answer,4315
G6,Runtime Error+Wrong Answer,20697
G6,Runtime Error+Wrong Answer,610
G6,Runtime Error+Wrong Answer,1149
G6,Runtime Error+Wrong Answer,380
G6,Runtime Error+Wrong Answer,1869
G6,Runtime Error+Wrong Answer,1897
G6,Runtime Error+Wrong Answer,648
G6,Runtime Error+Wrong Answer,1333
G6,Runtime Error+Wrong Answer,1095
G6,Runtime Error+Wrong Answer,1359
G6,Runtime Error+Wrong Answer,2332
G6,Runtime Error+Wrong Answer,2078
G6,Runtime Error+Wrong Answer,694
G6,Runtime Error+Wrong Answer,1775
G6,Runtime Error+Wrong Answer,2405
G6,Runtime Error+Wrong Answer,7601
G6,Runtime Error+Wrong Answer,3799
G6,Runtime Error+Wrong Answer,1611
G6,Runtime Error+Wrong Answer,437
G6,Runtime Error+Wrong Answer,1776
G6,Runtime Error+Wrong Answer,4321
G6,Runtime Error+Wrong Answer,4094
G6,Runtime Error+Wrong Answer,3786
G6,Runtime Error+Wrong Answer,6666
G6,Runtime Error+Wrong Answer,1154
G6,Runtime Error+Wrong Answer,481
G6,Runtime Error+Wrong Answer,1291
G6,Runtime Error+Wrong Answer,12823
G6,Runtime Error+Wrong Answer,1303
G6,Runtime Error+Wrong Answer,293
G6,Runtime Error+Wrong Answer,183
G6,Runtime Error+Wrong Answer,252
G6,Runtime Error+Wrong Answer,1376
G6,Runtime Error+Wrong Answer,365
G6,Runtime Error+Wrong Answer,2596
G6,Runtime Error+Wrong Answer,1169
G6,Runtime Error+Wrong Answer,283
G6,Runtime Error+Wrong Answer,2619
G6,Runtime Error+Wrong Answer,259
G6,Runtime Error+Wrong Answer,244
G6,Runtime Error+Wrong Answer,2133
G6,Runtime Error+Wrong Answer,1480
G6,Runtime Error+Wrong Answer,692
G6,Runtime Error+Wrong Answer,493
G6,Runtime Error+Wrong Answer,401
G6,Runtime Error+Wrong Answer,2102
G6,Runtime Error+Wrong Answer,13565
G6,Runtime Error+Wrong Answer,2962
G6,Runtime Error+Wrong Answer,815
G6,Runtime Error+Wrong Answer,679
G6,Runtime Error+Wrong Answer,7340
G6,Runtime Error+Wrong Answer,2029
G6,Runtime Error+Wrong Answer,7504
G6,Runtime Error+Wrong Answer,898
G6,Runtime Error+Wrong Answer,277
G6,Runtime Error+Wrong Answer,2157
G6,Runtime Error+Wrong Answer,631
G6,Runtime Error+Wrong Answer,1607
G6,Runtime Error+Wrong Answer,5771
G6,Runtime Error+Wrong Answer,273
G6,Runtime Error+Wrong Answer,1541
G6,Runtime Error+Wrong Answer,512
G6,Runtime Error+Wrong Answer,862
G6,Runtime Error+Wrong Answer,3669
G6,Runtime Error+Wrong Answer,546
G6,Runtime Error+Wrong Answer,11210
G6,Runtime Error+Wrong Answer,4703
G6,Runtime Error+Wrong Answer,2820
G6,Runtime Error+Wrong Answer,3679
G6,Runtime Error+Wrong Answer,233
G6,Runtime Error+Wrong Answer,2280
G6,Runtime Error+Wrong Answer,906
G6,Runtime Error+Wrong Answer,3152
G6,Runtime Error+Wrong Answer,340
G6,Runtime Error+Wrong Answer,7265
G6,Runtime Error+Wrong Answer,7874
G6,Runtime Error+Wrong Answer,593
G6,Runtime Error+Wrong Answer,14063
G6,Runtime Error+Wrong Answer,1367
G6,Runtime Error+Wrong Answer,30525
G6,Runtime Error+Wrong Answer,635
G6,Runtime Error+Wrong Answer,690
G6,Runtime Error+Wrong Answer,3385
G6,Runtime Error+Wrong Answer,3181
G6,Runtime Error+Wrong Answer,371
G6,Runtime Error+Wrong Answer,3521
G6,Runtime Error+Wrong Answer,665
G6,Runtime Error+Wrong Answer,2897
G6,Runtime Error+Wrong Answer,3077
G6,Runtime Error+Wrong Answer,3946
G6,Runtime Error+Wrong Answer,813
G6,Time Limit Exceeded,74
G6,Time Limit Exceeded,116
G6,Time Limit Exceeded,137
G6,Time Limit Exceeded,855
G6,Time Limit Exceeded,11064
G6,Time Limit Exceeded,1207
G6,Time Limit Exceeded,185
G6,Time Limit Exceeded,216
G6,Time Limit Exceeded,133
G6,Time Limit Exceeded,1184
G6,Time Limit Exceeded,184
G6,Time Limit Exceeded,466
G6,Time Limit Exceeded,444
G6,Time Limit Exceeded,1708
G6,Time Limit Exceeded,339
G6,Time Limit Exceeded,73
G6,Time Limit Exceeded,214
G6,Time Limit Exceeded,24
G6,Time Limit Exceeded,4288
G6,Time Limit Exceeded,117
G6,Time Limit Exceeded,89
G6,Time Limit Exceeded,501
G6,Time Limit Exceeded,226
G6,Time Limit Exceeded,162
G6,Time Limit Exceeded,590
G6,Time Limit Exceeded,192
G6,Time Limit Exceeded,25
G6,Time Limit Exceeded,107
G6,Time Limit Exceeded,1923
G6,Time Limit Exceeded,1155
G6,Time Limit Exceeded,1556
G6,Time Limit Exceeded,2270
G6,Time Limit Exceeded,150
G6,Time Limit Exceeded,940
G6,Time Limit Exceeded,82
G6,Time Limit Exceeded,637
G6,Time Limit Exceeded,228
G6,Time Limit Exceeded,14938
G6,Time Limit Exceeded,760
G6,Time Limit Exceeded,2225
G6,Time Limit Exceeded,1748
G6,Time Limit Exceeded,830
G6,Time Limit Exceeded,3338
G6,Time Limit Exceeded,54
G6,Time Limit Exceeded,1531
G6,Time Limit Exceeded,1549
G6,Time Limit Exceeded,36953
G6,Time Limit Exceeded,624
G6,Time Limit Exceeded,3204
G6,Time Limit Exceeded,34
G6,Time Limit Exceeded,945
G6,Time Limit Exceeded,11305
G6,Time Limit Exceeded,4399
G6,Time Limit Exceeded,392
G6,Time Limit Exceeded,2890
G6,Time Limit Exceeded,1246
G6,Time Limit Exceeded,658
G6,Time Limit Exceeded,1828
G6,Time Limit Exceeded,1241
G6,Time Limit Exceeded,108
G6,Time Limit Exceeded,288
G6,Time Limit Exceeded,1694
G6,Time Limit Exceeded,296
G6,Time Limit Exceeded,5075
G6,Time Limit Exceeded,4216
G6,Time Limit Exceeded,49
G6,Time Limit Exceeded,1168
G6,Time Limit Exceeded,615
G6,Time Limit Exceeded,247
G6,Time Limit Exceeded,441
G6,Time Limit Exceeded,196
G6,Time Limit Exceeded,536
G6,Time Limit Exceeded,5386
G6,Time Limit Exceeded,168
G6,Time Limit Exceeded,665
G6,Time Limit Exceeded,412
G6,Time Limit Exceeded,195
G6,Time Limit Exceeded,260
G6,Time Limit Exceeded,217
G6,Time Limit Exceeded,1014
G6,Time Limit Exceeded,255
G6,Time Limit Exceeded,520
G6,Time Limit Exceeded,155
G6,Time Limit Exceeded,354
G6,Time Limit Exceeded,2539
G6,Time Limit Exceeded,452
G6,Time Limit Exceeded,298
G6,Time Limit Exceeded,1243
G6,Time Limit Exceeded,1234
G6,Time Limit Exceeded,1598
G6,Time Limit Exceeded,1678
G6,Time Limit Exceeded,89
G6,Time Limit Exceeded,38
G6,Time Limit Exceeded,195
G6,Time Limit Exceeded,805
G6,Time Limit Exceeded,423
G6,Time Limit Exceeded,845
G6,Time Limit Exceeded,7253
G6,Time Limit Exceeded,619
G6,Time Limit Exceeded,1019
G6,Time Limit Exceeded,835
G6,Time Limit Exceeded,528
G6,Time Limit Exceeded,423
G6,Time Limit Exceeded,55
G6,Time Limit Exceeded,761
G6,Time Limit Exceeded,1081
G6,Time Limit Exceeded,14868
G6,Time Limit Exceeded,547
G6,Time Limit Exceeded,3924
G6,Time Limit Exceeded,3880
G6,Time Limit Exceeded,128
G6,Time Limit Exceeded,1047
G6,Time Limit Exceeded,647
G6,Time Limit Exceeded,5908
G6,Time Limit Exceeded,1238
G6,Time Limit Exceeded,1323
G6,Time Limit Exceeded,38222
G6,Time Limit Exceeded,941
G6,Time Limit Exceeded,255
G6,Time Limit Exceeded,588
G6,Time Limit Exceeded,967
G6,Time Limit Exceeded,1469
G6,Time Limit Exceeded,5492
G6,Time Limit Exceeded,2944
G6,Time Limit Exceeded,377
G6,Time Limit Exceeded,6412
G6,Time Limit Exceeded,1189
G6,Time Limit Exceeded,47
G6,Time Limit Exceeded,451
G6,Time Limit Exceeded,598
G6,Time Limit Exceeded,799
G6,Time Limit Exceeded,1554
G6,Time Limit Exceeded,142
G6,Time Limit Exceeded,656
G6,Time Limit Exceeded,541
G6,Time Limit Exceeded,2353
G6,Time Limit Exceeded,3365
G6,Time Limit Exceeded,927
G6,Time Limit Exceeded,503
G6,Time Limit Exceeded,13798
G6,Time Limit Exceeded,2435
G6,Time Limit Exceeded,1530
G6,Time Limit Exceeded,1926
G6,Time Limit Exceeded,1239
G6,Time Limit Exceeded,298
G6,Time Limit Exceeded,203
G6,Time Limit Exceeded,2162
G6,Time Limit Exceeded,305
G6,Time Limit Exceeded,9916
G6,Time Limit Exceeded,470
G6,Time Limit Exceeded,701
G6,Time Limit Exceeded,1882
G6,Time Limit Exceeded,495
G6,Time Limit Exceeded,389
G6,Time Limit Exceeded,9948
G6,Time Limit Exceeded,186
G6,Time Limit Exceeded,291
G6,Time Limit Exceeded,1300
G6,Time Limit Exceeded,975
G6,Time Limit Exceeded,2185
G6,Time Limit Exceeded,883
G6,Time Limit Exceeded,1604
G6,Time Limit Exceeded,1001
G6,Time Limit Exceeded,167
G6,Time Limit Exceeded,140
G6,Time Limit Exceeded,124
G6,Time Limit Exceeded,668
G6,Time Limit Exceeded,1173
G6,Time Limit Exceeded,459
G6,Time Limit Exceeded,948
G6,Time Limit Exceeded,128
G6,Time Limit Exceeded,427
G6,Time Limit Exceeded,555
G6,Time Limit Exceeded,422
G6,Time Limit Exceeded,729
G6,Time Limit Exceeded,415
G6,Time Limit Exceeded,203
G6,Time Limit Exceeded,257
G6,Time Limit Exceeded,141
G6,Time Limit Exceeded,150
G6,Time Limit Exceeded,1377
G6,Time Limit Exceeded,83
G6,Time Limit Exceeded,900
G6,Time Limit Exceeded,2947
G6,Time Limit Exceeded,449
G6,Time Limit Exceeded,414
G6,Time Limit Exceeded,173
G6,Time Limit Exceeded,98
G6,Time Limit Exceeded,578
G6,Time Limit Exceeded,1013
G6,Time Limit Exceeded,263
G6,Time Limit Exceeded,145
G6,Time Limit Exceeded,338
G6,Time Limit Exceeded,622
G6,Time Limit Exceeded,533
G6,Time Limit Exceeded,565
G6,Time Limit Exceeded,177
G6,Time Limit Exceeded,39
G6,Time Limit Exceeded,768
G6,Time Limit Exceeded,101
G6,Time Limit Exceeded,459
G6,Time Limit Exceeded,1034
G6,Time Limit Exceeded,850
G6,Time Limit Exceeded,442
G6,Time Limit Exceeded,160
G6,Time Limit Exceeded,806
G6,Time Limit Exceeded,536
G6,Time Limit Exceeded,509
G6,Time Limit Exceeded,605
G6,Time Limit Exceeded,1121
G6,Time Limit Exceeded,200
G6,Time Limit Exceeded,528
G6,Time Limit Exceeded,295
G6,Time Limit Exceeded,1000
G6,Time Limit Exceeded,907
G6,Time Limit Exceeded,67
G6,Time Limit Exceeded,261
G6,Time Limit Exceeded,2671
G6,Time Limit Exceeded,1300
G6,Time Limit Exceeded,237
G6,Time Limit Exceeded,3555
G6,Time Limit Exceeded,679
G6,Time Limit Exceeded,390
G6,Time Limit Exceeded,836
G6,Time Limit Exceeded,1467
G6,Time Limit Exceeded,155
G6,Time Limit Exceeded,798
G6,Time Limit Exceeded,231
G6,Time Limit Exceeded,471
G6,Time Limit Exceeded,2546
G6,Time Limit Exceeded,185
G6,Time Limit Exceeded,668
G6,Time Limit Exceeded,105
G6,Time Limit Exceeded,162
G6,Time Limit Exceeded,2798
G6,Time Limit Exceeded,406
G6,Time Limit Exceeded,891
G6,Time Limit Exceeded,1323
G6,Time Limit Exceeded,579
G6,Time Limit Exceeded,65
G6,Time Limit Exceeded,1802
G6,Time Limit Exceeded,715
G6,Time Limit Exceeded,604
G6,Time Limit Exceeded,740
G6,Time Limit Exceeded,1027
G6,Time Limit Exceeded,541
G6,Time Limit Exceeded,5892
G6,Time Limit Exceeded,657
G6,Time Limit Exceeded,1141
G6,Time Limit Exceeded,536
G6,Time Limit Exceeded,143
G6,Time Limit Exceeded,290
G6,Time Limit Exceeded,810
G6,Time Limit Exceeded,1236
G6,Time Limit Exceeded,114
G6,Time Limit Exceeded,848
G6,Time Limit Exceeded,956
G6,Time Limit Exceeded,622
G6,Time Limit Exceeded,585
G6,Time Limit Exceeded,277
G6,Time Limit Exceeded,101
G6,Time Limit Exceeded,1520
G6,Time Limit Exceeded,1816
G6,Time Limit Exceeded,958
G6,Time Limit Exceeded,630
G6,Time Limit Exceeded,1531
G6,Time Limit Exceeded,781
G6,Time Limit Exceeded,716
G6,Time Limit Exceeded,219
G6,Time Limit Exceeded,568
G6,Time Limit Exceeded,1319
G6,Time Limit Exceeded,1896
G6,Time Limit Exceeded,132
G6,Time Limit Exceeded,265
G6,Time Limit Exceeded,306
G6,Time Limit Exceeded,1079
G6,Time Limit Exceeded,848
G6,Time Limit Exceeded,3400
G6,Time Limit Exceeded,1209
G6,Time Limit Exceeded,1512
G6,Time Limit Exceeded,430
G6,Time Limit Exceeded,1388
G6,Time Limit Exceeded,2100
G6,Time Limit Exceeded,1194
G6,Time Limit Exceeded,1813
G6,Time Limit Exceeded,1780
G6,Time Limit Exceeded,340
G6,Time Limit Exceeded,1727
G6,Time Limit Exceeded,296
G6,Time Limit Exceeded,579
G6,Time Limit Exceeded,429
G6,Time Limit Exceeded,333
G6,Time Limit Exceeded,451
G6,Time Limit Exceeded,3760
G6,Time Limit Exceeded,2449
G6,Time Limit Exceeded,4616
G6,Time Limit Exceeded,88
G6,Time Limit Exceeded,1623
G6,Time Limit Exceeded,224
G6,Time Limit Exceeded,325
G6,Time Limit Exceeded,314
G6,Time Limit Exceeded,14868
G6,Time Limit Exceeded,805
G6,Time Limit Exceeded,900
G6,Time Limit Exceeded,1897
G6,Time Limit Exceeded,1385
G6,Time Limit Exceeded,380
G6,Time Limit Exceeded,1980
G6,Time Limit Exceeded,1146
G6,Time Limit Exceeded,6185
G6,Time Limit Exceeded,185
G6,Time Limit Exceeded,695
G6,Time Limit Exceeded,5155
G6,Time Limit Exceeded,561
G6,Time Limit Exceeded,17576
G6,Time Limit Exceeded,104
G6,Time Limit Exceeded,4353
G6,Time Limit Exceeded,1294
G6,Time Limit Exceeded,1473
G6,Time Limit Exceeded,163
G6,Time Limit Exceeded,709
G6,Time Limit Exceeded,150
G6,Time Limit Exceeded,319
G6,Time Limit Exceeded,269
G6,Time Limit Exceeded,31112
G6,Time Limit Exceeded,2851
G6,Time Limit Exceeded,113
G6,Time Limit Exceeded,30016
G6,Time Limit Exceeded,41636
G6,Time Limit Exceeded,278
G6,Time Limit Exceeded,744
G6,Time Limit Exceeded,2112
G6,Time Limit Exceeded,693
G6,Time Limit Exceeded,398
G6,Time Limit Exceeded,31100
G6,Time Limit Exceeded,776
G6,Time Limit Exceeded,468
G6,Time Limit Exceeded,870
G6,Time Limit Exceeded,1340
G6,Time Limit Exceeded,333
G6,Time Limit Exceeded,531
G6,Time Limit Exceeded,15303
G6,Time Limit Exceeded,744
G6,Time Limit Exceeded,799
G6,Time Limit Exceeded,278
G6,Time Limit Exceeded,13626
G6,Time Limit Exceeded,1226
G6,Time Limit Exceeded,689
G6,Time Limit Exceeded,1048
G6,Time Limit Exceeded,1251
G6,Time Limit Exceeded,640
G6,Time Limit Exceeded,233
G6,Time Limit Exceeded,91
G6,Time Limit Exceeded,96
G6,Time Limit Exceeded,1245
G6,Time Limit Exceeded,214
G6,Time Limit Exceeded,861
G6,Time Limit Exceeded,71
G6,Time Limit Exceeded,195
G6,Time Limit Exceeded,404
G6,Time Limit Exceeded,1249
G6,Time Limit Exceeded,759
G6,Time Limit Exceeded,2098
G6,Time Limit Exceeded,214
G6,Time Limit Exceeded,833
G6,Time Limit Exceeded,1831
G6,Time Limit Exceeded,316
G6,Time Limit Exceeded,13911
G6,Time Limit Exceeded,577
G6,Time Limit Exceeded,622
G6,Time Limit Exceeded,289
G6,Time Limit Exceeded,534
G6,Time Limit Exceeded,2525
G6,Time Limit Exceeded,1127
G6,Time Limit Exceeded,697
G6,Time Limit Exceeded,226
G6,Time Limit Exceeded,107
G6,Time Limit Exceeded,610
G6,Time Limit Exceeded,1545
G6,Time Limit Exceeded,42452
G6,Time Limit Exceeded,561
G6,Time Limit Exceeded,250
G6,Time Limit Exceeded,1080
G6,Time Limit Exceeded,168
G6,Time Limit Exceeded,1913
G6,Time Limit Exceeded,580
G6,Time Limit Exceeded,275
G6,Time Limit Exceeded,1269
G6,Time Limit Exceeded,1108
G6,Time Limit Exceeded,447
G6,Time Limit Exceeded,360
G6,Time Limit Exceeded,1701
G6,Time Limit Exceeded,639
G6,Time Limit Exceeded,536
G6,Time Limit Exceeded,137
G6,Time Limit Exceeded,79
G6,Time Limit Exceeded,605
G6,Time Limit Exceeded,774
G6,Time Limit Exceeded,3476
G6,Time Limit Exceeded,379
G6,Time Limit Exceeded,134
G6,Time Limit Exceeded,2448
G6,Time Limit Exceeded,1740
G6,Time Limit Exceeded,13674
G6,Time Limit Exceeded,28237
G6,Time Limit Exceeded,1201
G6,Time Limit Exceeded,479
G6,Time Limit Exceeded,13843
G6,Time Limit Exceeded,569
G6,Time Limit Exceeded,854
G6,Time Limit Exceeded,750
G6,Time Limit Exceeded,440
G6,Time Limit Exceeded,1137
G6,Time Limit Exceeded,13011
G6,Time Limit Exceeded,7357
G6,Time Limit Exceeded,393
G6,Time Limit Exceeded,2653
G6,Time Limit Exceeded,185
G6,Time Limit Exceeded,18384
G6,Time Limit Exceeded,194
G6,Time Limit Exceeded,673
G6,Time Limit Exceeded,352
G6,Time Limit Exceeded,125
G6,Time Limit Exceeded,1385
G6,Time Limit Exceeded,931
G6,Time Limit Exceeded,274
G6,Time Limit Exceeded,1082
G6,Time Limit Exceeded,990
G6,Time Limit Exceeded,183
G6,Time Limit Exceeded,1447
G6,Time Limit Exceeded,647
G6,Time Limit Exceeded,284
G6,Time Limit Exceeded,2962
G6,Time Limit Exceeded,1212
G6,Time Limit Exceeded,959
G6,Time Limit Exceeded,95
G6,Time Limit Exceeded,1050
G6,Time Limit Exceeded,36919
G6,Time Limit Exceeded,701
G6,Time Limit Exceeded,174
G6,Time Limit Exceeded,271
G6,Time Limit Exceeded,461
G6,Time Limit Exceeded,272
G6,Time Limit Exceeded,1949
G6,Time Limit Exceeded,207
G6,Time Limit Exceeded,182
G6,Time Limit Exceeded,164
G6,Time Limit Exceeded,863
G6,Time Limit Exceeded,4721
G6,Time Limit Exceeded,578
G6,Time Limit Exceeded,1093
G6,Time Limit Exceeded,3915
G6,Time Limit Exceeded,1448
G6,Time Limit Exceeded,249
G6,Time Limit Exceeded,409
G6,Time Limit Exceeded,1674
G6,Time Limit Exceeded,1333
G6,Time Limit Exceeded,88
G6,Time Limit Exceeded,1563
G6,Time Limit Exceeded,2544
