group,RJ_pattern,resolution_time_sec
G6,Time Limit Exceeded,277
G6,Time Limit Exceeded,86
G6,Time Limit Exceeded,132
G6,Time Limit Exceeded,42340
G6,Time Limit Exceeded,5308
G6,Time Limit Exceeded,5671
G6,Time Limit Exceeded,35
G6,Time Limit Exceeded,3224
G6,Time Limit Exceeded,245
G6,Time Limit Exceeded,1694
G6,Time Limit Exceeded,352
G6,Time Limit Exceeded,73
G6,Time Limit Exceeded,18754
G6,Time Limit Exceeded,9062
G6,Time Limit Exceeded,178
G6,Time Limit Exceeded,3183
G6,Time Limit Exceeded,4622
G6,Time Limit Exceeded,2551
G6,Time Limit Exceeded,4387
G6,Time Limit Exceeded,35342
G6,Time Limit Exceeded,5751
G6,Time Limit Exceeded,4371
G6,Time Limit Exceeded,9868
G6,Time Limit Exceeded,104
G6,Time Limit Exceeded,1006
G6,Time Limit Exceeded,19816
G6,Time Limit Exceeded,2968
G6,Time Limit Exceeded,4933
G6,Time Limit Exceeded,356
G6,Time Limit Exceeded,1531
G6,Time Limit Exceeded,91
G6,Time Limit Exceeded,29461
G6,Time Limit Exceeded,4935
G6,Time Limit Exceeded,326
G6,Time Limit Exceeded,434
G6,Time Limit Exceeded,347
G6,Time Limit Exceeded+Wrong Answer,1408
G6,Time Limit Exceeded+Wrong Answer,8390
G6,Time Limit Exceeded+Wrong Answer,1022
G6,Time Limit Exceeded+Wrong Answer,1492
G6,Time Limit Exceeded+Wrong Answer,2081
G6,Time Limit Exceeded+Wrong Answer,17198
G6,Time Limit Exceeded+Wrong Answer,931
G6,Time Limit Exceeded+Wrong Answer,16257
G6,Time Limit Exceeded+Wrong Answer,6779
G6,Time Limit Exceeded+Wrong Answer,6697
G6,Time Limit Exceeded+Wrong Answer,918
G6,Time Limit Exceeded+Wrong Answer,1075
G6,Time Limit Exceeded+Wrong Answer,2707
G6,Time Limit Exceeded+Wrong Answer,1783
G6,Time Limit Exceeded+Wrong Answer,38126
G6,Time Limit Exceeded+Wrong Answer,1584
G6,Time Limit Exceeded+Wrong Answer,12091
G6,Time Limit Exceeded+Wrong Answer,1405
G6,Time Limit Exceeded+Wrong Answer,7097
G6,Time Limit Exceeded+Wrong Answer,2470
G6,Time Limit Exceeded+Wrong Answer,2926
G6,Time Limit Exceeded+Wrong Answer,7212
G6,Time Limit Exceeded+Wrong Answer,138
G6,Time Limit Exceeded+Wrong Answer,5640
G6,Time Limit Exceeded+Wrong Answer,527
G6,Time Limit Exceeded+Wrong Answer,6145
G6,Time Limit Exceeded+Wrong Answer,3171
G6,Time Limit Exceeded+Wrong Answer,3678
G6,Time Limit Exceeded+Wrong Answer,1937
G6,Time Limit Exceeded+Wrong Answer,4276
G6,Time Limit Exceeded+Wrong Answer,13846
G6,Time Limit Exceeded+Wrong Answer,3111
G6,Time Limit Exceeded+Wrong Answer,2386
G6,Time Limit Exceeded+Wrong Answer,3900
G6,Time Limit Exceeded+Wrong Answer,17885
G6,Time Limit Exceeded+Wrong Answer,1954
G6,Time Limit Exceeded+Wrong Answer,705
G6,Time Limit Exceeded+Wrong Answer,1280
G6,Time Limit Exceeded+Wrong Answer,2187
G6,Time Limit Exceeded+Wrong Answer,3452
G6,Time Limit Exceeded+Wrong Answer,3555
G6,Time Limit Exceeded+Wrong Answer,7525
G6,Time Limit Exceeded+Wrong Answer,2909
G6,Time Limit Exceeded+Wrong Answer,1524
G6,Time Limit Exceeded+Wrong Answer,3072
G6,Time Limit Exceeded+Wrong Answer,441
G6,Time Limit Exceeded+Wrong Answer,1964
G6,Time Limit Exceeded+Wrong Answer,1044
G6,Time Limit Exceeded+Wrong Answer,24567
G6,Time Limit Exceeded+Wrong Answer,1366
G6,Time Limit Exceeded+Wrong Answer,2779
G6,Time Limit Exceeded+Wrong Answer,6575
G6,Time Limit Exceeded+Wrong Answer,1987
G6,Time Limit Exceeded+Wrong Answer,4411
G6,Time Limit Exceeded+Wrong Answer,1000
G6,Time Limit Exceeded+Wrong Answer,2671
G6,Time Limit Exceeded+Wrong Answer,2199
G6,Time Limit Exceeded+Wrong Answer,370
G6,Time Limit Exceeded+Wrong Answer,3941
G6,Time Limit Exceeded+Wrong Answer,6061
G6,Time Limit Exceeded+Wrong Answer,42507
G6,Time Limit Exceeded+Wrong Answer,3176
G6,Time Limit Exceeded+Wrong Answer,42199
G6,Time Limit Exceeded+Wrong Answer,1012
G6,Time Limit Exceeded+Wrong Answer,1294
G6,Time Limit Exceeded+Wrong Answer,8105
G6,Time Limit Exceeded+Wrong Answer,11982
G6,Time Limit Exceeded+Wrong Answer,3425
G6,Time Limit Exceeded+Wrong Answer,805
G6,Time Limit Exceeded+Wrong Answer,4971
G6,Time Limit Exceeded+Wrong Answer,2042
G6,Time Limit Exceeded+Wrong Answer,1368
G6,Time Limit Exceeded+Wrong Answer,627
G6,Time Limit Exceeded+Wrong Answer,748
G6,Time Limit Exceeded+Wrong Answer,2146
G6,Time Limit Exceeded+Wrong Answer,4075
G6,Time Limit Exceeded+Wrong Answer,2141
G6,Time Limit Exceeded+Wrong Answer,20088
G6,Time Limit Exceeded+Wrong Answer,24403
G6,Time Limit Exceeded+Wrong Answer,4633
G6,Time Limit Exceeded+Wrong Answer,3321
G6,Time Limit Exceeded+Wrong Answer,6430
G6,Time Limit Exceeded+Wrong Answer,1616
G6,Time Limit Exceeded+Wrong Answer,3584
G6,Time Limit Exceeded+Wrong Answer,18714
G6,Time Limit Exceeded+Wrong Answer,2038
G6,Time Limit Exceeded+Wrong Answer,9869
G6,Time Limit Exceeded+Wrong Answer,1184
G6,Time Limit Exceeded+Wrong Answer,4407
G6,Time Limit Exceeded+Wrong Answer,15452
G6,Time Limit Exceeded+Wrong Answer,1494
G6,Time Limit Exceeded+Wrong Answer,5600
G6,Time Limit Exceeded+Wrong Answer,22024
G6,Time Limit Exceeded+Wrong Answer,1650
G6,Time Limit Exceeded+Wrong Answer,2435
G6,Time Limit Exceeded+Wrong Answer,1581
G6,Time Limit Exceeded+Wrong Answer,748
G6,Time Limit Exceeded+Wrong Answer,3852
G6,Time Limit Exceeded+Wrong Answer,7749
G6,Time Limit Exceeded+Wrong Answer,3515
G6,Time Limit Exceeded+Wrong Answer,5110
G6,Time Limit Exceeded+Wrong Answer,10555
G6,Time Limit Exceeded+Wrong Answer,3986
G6,Time Limit Exceeded+Wrong Answer,10240
G6,Time Limit Exceeded+Wrong Answer,1324
G6,Time Limit Exceeded+Wrong Answer,7199
G6,Time Limit Exceeded+Wrong Answer,4692
G6,Time Limit Exceeded+Wrong Answer,24655
G6,Time Limit Exceeded+Wrong Answer,3884
G6,Time Limit Exceeded+Wrong Answer,200
G6,Time Limit Exceeded+Wrong Answer,3029
G6,Time Limit Exceeded+Wrong Answer,855
G6,Time Limit Exceeded+Wrong Answer,43046
G6,Time Limit Exceeded+Wrong Answer,971
G6,Time Limit Exceeded+Wrong Answer,3447
G6,Time Limit Exceeded+Wrong Answer,1271
G6,Time Limit Exceeded+Wrong Answer,37612
G6,Time Limit Exceeded+Wrong Answer,1251
G6,Time Limit Exceeded+Wrong Answer,6382
G6,Time Limit Exceeded+Wrong Answer,724
G6,Time Limit Exceeded+Wrong Answer,7923
G6,Time Limit Exceeded+Wrong Answer,1203
G6,Time Limit Exceeded+Wrong Answer,1227
G6,Time Limit Exceeded+Wrong Answer,1937
G6,Time Limit Exceeded+Wrong Answer,28207
G6,Time Limit Exceeded+Wrong Answer,929
G6,Time Limit Exceeded+Wrong Answer,1491
G6,Time Limit Exceeded+Wrong Answer,4364
G6,Time Limit Exceeded+Wrong Answer,1894
G6,Time Limit Exceeded+Wrong Answer,4253
G6,Time Limit Exceeded+Wrong Answer,11582
G6,Time Limit Exceeded+Wrong Answer,19618
G6,Time Limit Exceeded+Wrong Answer,2467
G6,Time Limit Exceeded+Wrong Answer,4744
G6,Time Limit Exceeded+Wrong Answer,4090
G6,Time Limit Exceeded+Wrong Answer,15360
G6,Time Limit Exceeded+Wrong Answer,393
G6,Time Limit Exceeded+Wrong Answer,9919
G6,Time Limit Exceeded+Wrong Answer,3304
G6,Time Limit Exceeded+Wrong Answer,34334
G6,Time Limit Exceeded+Wrong Answer,1049
G6,Time Limit Exceeded+Wrong Answer,2641
G6,Time Limit Exceeded+Wrong Answer,3135
G6,Time Limit Exceeded+Wrong Answer,4098
G6,Time Limit Exceeded+Wrong Answer,26864
G6,Time Limit Exceeded+Wrong Answer,3634
G6,Time Limit Exceeded+Wrong Answer,461
G6,Time Limit Exceeded+Wrong Answer,308
G6,Time Limit Exceeded+Wrong Answer,2864
G6,Time Limit Exceeded+Wrong Answer,963
G6,Time Limit Exceeded+Wrong Answer,2039
G6,Time Limit Exceeded+Wrong Answer,3132
G6,Time Limit Exceeded+Wrong Answer,31026
G6,Time Limit Exceeded+Wrong Answer,2187
G6,Time Limit Exceeded+Wrong Answer,1629
G6,Time Limit Exceeded+Wrong Answer,1565
G6,Time Limit Exceeded+Wrong Answer,161
G6,Time Limit Exceeded+Wrong Answer,2246
G6,Time Limit Exceeded+Wrong Answer,367
G6,Time Limit Exceeded+Wrong Answer,667
G6,Time Limit Exceeded+Wrong Answer,5701
G6,Time Limit Exceeded+Wrong Answer,1540
G6,Time Limit Exceeded+Wrong Answer,2056
G6,Time Limit Exceeded+Wrong Answer,1048
G6,Time Limit Exceeded+Wrong Answer,1886
G6,Time Limit Exceeded+Wrong Answer,1579
G6,Time Limit Exceeded+Wrong Answer,29454
G6,Time Limit Exceeded+Wrong Answer,218
G6,Time Limit Exceeded+Wrong Answer,1295
G6,Time Limit Exceeded+Wrong Answer,448
G6,Time Limit Exceeded+Wrong Answer,1820
G6,Time Limit Exceeded+Wrong Answer,7686
G6,Time Limit Exceeded+Wrong Answer,91
G6,Time Limit Exceeded+Wrong Answer,872
G6,Time Limit Exceeded+Wrong Answer,521
G6,Time Limit Exceeded+Wrong Answer,580
G6,Time Limit Exceeded+Wrong Answer,13654
G6,Time Limit Exceeded+Wrong Answer,162
G6,Time Limit Exceeded+Wrong Answer,305
G6,Time Limit Exceeded+Wrong Answer,904
G6,Time Limit Exceeded+Wrong Answer,612
G6,Time Limit Exceeded+Wrong Answer,25126
G6,Time Limit Exceeded+Wrong Answer,2249
G6,Time Limit Exceeded+Wrong Answer,1125
G6,Time Limit Exceeded+Wrong Answer,12063
G6,Time Limit Exceeded+Wrong Answer,40294
G6,Time Limit Exceeded+Wrong Answer,2844
G6,Time Limit Exceeded+Wrong Answer,12494
G6,Time Limit Exceeded+Wrong Answer,1338
G6,Time Limit Exceeded+Wrong Answer,1825
G6,Time Limit Exceeded+Wrong Answer,731
G6,Time Limit Exceeded+Wrong Answer,230
G6,Time Limit Exceeded+Wrong Answer,458
G6,Time Limit Exceeded+Wrong Answer,207
G6,Time Limit Exceeded+Wrong Answer,11514
G6,Time Limit Exceeded+Wrong Answer,3152
G6,Time Limit Exceeded+Wrong Answer,14003
G6,Time Limit Exceeded+Wrong Answer,5085
G6,Time Limit Exceeded+Wrong Answer,1624
G6,Time Limit Exceeded+Wrong Answer,3712
G6,Time Limit Exceeded+Wrong Answer,193
G6,Time Limit Exceeded+Wrong Answer,20335
G6,Time Limit Exceeded+Wrong Answer,35964
G6,Time Limit Exceeded+Wrong Answer,5572
G6,Time Limit Exceeded+Wrong Answer,299
G6,Time Limit Exceeded+Wrong Answer,3892
G6,Time Limit Exceeded+Wrong Answer,1743
G6,Time Limit Exceeded+Wrong Answer,673
G6,Time Limit Exceeded+Wrong Answer,2622
G6,Time Limit Exceeded+Wrong Answer,1038
G6,Time Limit Exceeded+Wrong Answer,2644
G6,Time Limit Exceeded+Wrong Answer,3980
G6,Time Limit Exceeded+Wrong Answer,13812
G6,Time Limit Exceeded+Wrong Answer,22978
G6,Time Limit Exceeded+Wrong Answer,5563
G6,Time Limit Exceeded+Wrong Answer,2856
G6,Time Limit Exceeded+Wrong Answer,768
G6,Time Limit Exceeded+Wrong Answer,1905
G6,Time Limit Exceeded+Wrong Answer,3350
G6,Time Limit Exceeded+Wrong Answer,41593
G6,Time Limit Exceeded+Wrong Answer,3851
G6,Time Limit Exceeded+Wrong Answer,1909
G6,Time Limit Exceeded+Wrong Answer,2000
G6,Time Limit Exceeded+Wrong Answer,7064
G6,Time Limit Exceeded+Wrong Answer,761
G6,Time Limit Exceeded+Wrong Answer,1453
G6,Time Limit Exceeded+Wrong Answer,12764
G6,Time Limit Exceeded+Wrong Answer,808
G6,Time Limit Exceeded+Wrong Answer,321
G6,Time Limit Exceeded+Wrong Answer,1869
G6,Time Limit Exceeded+Wrong Answer,6178
G6,Time Limit Exceeded+Wrong Answer,2057
G6,Time Limit Exceeded+Wrong Answer,41936
G6,Time Limit Exceeded+Wrong Answer,796
G6,Time Limit Exceeded+Wrong Answer,912
G6,Time Limit Exceeded+Wrong Answer,1265
G6,Time Limit Exceeded+Wrong Answer,749
G6,Time Limit Exceeded+Wrong Answer,4312
G6,Time Limit Exceeded+Wrong Answer,545
G6,Time Limit Exceeded+Wrong Answer,393
G6,Time Limit Exceeded+Wrong Answer,2438
G6,Time Limit Exceeded+Wrong Answer,4559
G6,Time Limit Exceeded+Wrong Answer,7509
G6,Time Limit Exceeded+Wrong Answer,1401
G6,Time Limit Exceeded+Wrong Answer,3521
G6,Time Limit Exceeded+Wrong Answer,1278
G6,Time Limit Exceeded+Wrong Answer,41834
G6,Time Limit Exceeded+Wrong Answer,1565
G6,Time Limit Exceeded+Wrong Answer,1899
G6,Time Limit Exceeded+Wrong Answer,1943
G6,Time Limit Exceeded+Wrong Answer,1693
G6,Time Limit Exceeded+Wrong Answer,2910
G6,Time Limit Exceeded+Wrong Answer,909
G6,Time Limit Exceeded+Wrong Answer,1523
G6,Time Limit Exceeded+Wrong Answer,5939
G6,Time Limit Exceeded+Wrong Answer,2665
G6,Time Limit Exceeded+Wrong Answer,2588
G6,Time Limit Exceeded+Wrong Answer,829
G6,Time Limit Exceeded+Wrong Answer,1821
G6,Time Limit Exceeded+Wrong Answer,6421
G6,Time Limit Exceeded+Wrong Answer,3901
G6,Time Limit Exceeded+Wrong Answer,4694
G6,Time Limit Exceeded+Wrong Answer,1316
G6,Time Limit Exceeded+Wrong Answer,3529
G6,Time Limit Exceeded+Wrong Answer,1136
G6,Time Limit Exceeded+Wrong Answer,2851
G6,Time Limit Exceeded+Wrong Answer,18719
G6,Time Limit Exceeded+Wrong Answer,811
G6,Time Limit Exceeded+Wrong Answer,4896
G6,Time Limit Exceeded+Wrong Answer,2571
G6,Time Limit Exceeded+Wrong Answer,1038
G6,Time Limit Exceeded+Wrong Answer,12812
G6,Time Limit Exceeded+Wrong Answer,240
G6,Time Limit Exceeded+Wrong Answer,34595
G6,Time Limit Exceeded+Wrong Answer,3245
G6,Time Limit Exceeded+Wrong Answer,1294
G6,Time Limit Exceeded+Wrong Answer,2111
G6,Time Limit Exceeded+Wrong Answer,711
G6,Time Limit Exceeded+Wrong Answer,4490
G6,Time Limit Exceeded+Wrong Answer,2718
G6,Time Limit Exceeded+Wrong Answer,6272
G6,Time Limit Exceeded+Wrong Answer,36799
G6,Time Limit Exceeded+Wrong Answer,850
G6,Time Limit Exceeded+Wrong Answer,475
G6,Time Limit Exceeded+Wrong Answer,1046
G6,Time Limit Exceeded+Wrong Answer,11206
G6,Time Limit Exceeded+Wrong Answer,22708
G6,Time Limit Exceeded+Wrong Answer,1184
G6,Time Limit Exceeded+Wrong Answer,3365
G6,Time Limit Exceeded+Wrong Answer,1620
G6,Time Limit Exceeded+Wrong Answer,916
G6,Time Limit Exceeded+Wrong Answer,7328
G6,Time Limit Exceeded+Wrong Answer,88
G6,Time Limit Exceeded+Wrong Answer,9201
G6,Time Limit Exceeded+Wrong Answer,545
G6,Time Limit Exceeded+Wrong Answer,372
G6,Time Limit Exceeded+Wrong Answer,811
G6,Time Limit Exceeded+Wrong Answer,140
G6,Time Limit Exceeded+Wrong Answer,6977
G6,Time Limit Exceeded+Wrong Answer,18758
G6,Time Limit Exceeded+Wrong Answer,4741
G6,Time Limit Exceeded+Wrong Answer,6866
G6,Time Limit Exceeded+Wrong Answer,877
G6,Time Limit Exceeded+Wrong Answer,9528
G6,Time Limit Exceeded+Wrong Answer,1934
G6,Time Limit Exceeded+Wrong Answer,2460
G6,Time Limit Exceeded+Wrong Answer,5716
G6,Time Limit Exceeded+Wrong Answer,2134
G6,Time Limit Exceeded+Wrong Answer,9453
G6,Time Limit Exceeded+Wrong Answer,824
G6,Time Limit Exceeded+Wrong Answer,652
G6,Time Limit Exceeded+Wrong Answer,42581
G6,Time Limit Exceeded+Wrong Answer,4634
G6,Time Limit Exceeded+Wrong Answer,4689
G6,Time Limit Exceeded+Wrong Answer,4454
G6,Time Limit Exceeded+Wrong Answer,211
G6,Time Limit Exceeded+Wrong Answer,1714
G6,Time Limit Exceeded+Wrong Answer,6604
G6,Time Limit Exceeded+Wrong Answer,13735
G6,Time Limit Exceeded+Wrong Answer,1049
G6,Time Limit Exceeded+Wrong Answer,24356
G6,Time Limit Exceeded+Wrong Answer,3230
G6,Time Limit Exceeded+Wrong Answer,7106
G6,Time Limit Exceeded+Wrong Answer,833
G6,Time Limit Exceeded+Wrong Answer,15034
G6,Time Limit Exceeded+Wrong Answer,980
G6,Time Limit Exceeded+Wrong Answer,458
G6,Time Limit Exceeded+Wrong Answer,1746
G6,Time Limit Exceeded+Wrong Answer,1289
G6,Time Limit Exceeded+Wrong Answer,32717
G6,Time Limit Exceeded+Wrong Answer,5122
G6,Time Limit Exceeded+Wrong Answer,2681
G6,Time Limit Exceeded+Wrong Answer,2643
G6,Time Limit Exceeded+Wrong Answer,2092
G6,Time Limit Exceeded+Wrong Answer,3127
G6,Time Limit Exceeded+Wrong Answer,2150
G6,Time Limit Exceeded+Wrong Answer,1223
G6,Time Limit Exceeded+Wrong Answer,41322
G6,Time Limit Exceeded+Wrong Answer,9489
G6,Time Limit Exceeded+Wrong Answer,3818
G6,Time Limit Exceeded+Wrong Answer,2893
G6,Time Limit Exceeded+Wrong Answer,29010
G6,Time Limit Exceeded+Wrong Answer,11328
G6,Time Limit Exceeded+Wrong Answer,4281
G6,Time Limit Exceeded+Wrong Answer,10238
G6,Time Limit Exceeded+Wrong Answer,1597
G6,Time Limit Exceeded+Wrong Answer,964
G6,Time Limit Exceeded+Wrong Answer,14714
G6,Time Limit Exceeded+Wrong Answer,4848
G6,Time Limit Exceeded+Wrong Answer,16859
G6,Time Limit Exceeded+Wrong Answer,1942
G6,Time Limit Exceeded+Wrong Answer,512
G6,Time Limit Exceeded+Wrong Answer,4634
G6,Time Limit Exceeded+Wrong Answer,1597
G6,Time Limit Exceeded+Wrong Answer,909
G6,Time Limit Exceeded+Wrong Answer,1004
G6,Time Limit Exceeded+Wrong Answer,556
G6,Time Limit Exceeded+Wrong Answer,4217
G6,Time Limit Exceeded+Wrong Answer,4678
G6,Time Limit Exceeded+Wrong Answer,7951
G6,Time Limit Exceeded+Wrong Answer,9686
G6,Time Limit Exceeded+Wrong Answer,4264
G6,Time Limit Exceeded+Wrong Answer,2535
G6,Time Limit Exceeded+Wrong Answer,9045
G6,Time Limit Exceeded+Wrong Answer,2749
G6,Time Limit Exceeded+Wrong Answer,316
G6,Time Limit Exceeded+Wrong Answer,33670
G6,Time Limit Exceeded+Wrong Answer,1203
G6,Time Limit Exceeded+Wrong Answer,5223
G6,Time Limit Exceeded+Wrong Answer,1302
G6,Time Limit Exceeded+Wrong Answer,1873
G6,Time Limit Exceeded+Wrong Answer,9423
G6,Time Limit Exceeded+Wrong Answer,4511
G6,Time Limit Exceeded+Wrong Answer,844
G6,Time Limit Exceeded+Wrong Answer,4708
G6,Time Limit Exceeded+Wrong Answer,1155
G6,Time Limit Exceeded+Wrong Answer,2882
G6,Time Limit Exceeded+Wrong Answer,1221
G6,Time Limit Exceeded+Wrong Answer,502
G6,Time Limit Exceeded+Wrong Answer,7659
G6,Time Limit Exceeded+Wrong Answer,3474
G6,Time Limit Exceeded+Wrong Answer,1360
G6,Time Limit Exceeded+Wrong Answer,5184
G6,Time Limit Exceeded+Wrong Answer,988
G6,Time Limit Exceeded+Wrong Answer,2245
G6,Time Limit Exceeded+Wrong Answer,1044
G6,Time Limit Exceeded+Wrong Answer,5827
G6,Time Limit Exceeded+Wrong Answer,3321
G6,Time Limit Exceeded+Wrong Answer,1282
G6,Time Limit Exceeded+Wrong Answer,3767
G6,Time Limit Exceeded+Wrong Answer,603
G6,Time Limit Exceeded+Wrong Answer,2230
G6,Time Limit Exceeded+Wrong Answer,27784
G6,Time Limit Exceeded+Wrong Answer,1922
G6,Time Limit Exceeded+Wrong Answer,3607
G6,Time Limit Exceeded+Wrong Answer,1241
G6,Time Limit Exceeded+Wrong Answer,3939
G6,Time Limit Exceeded+Wrong Answer,2901
G6,Time Limit Exceeded+Wrong Answer,842
G6,Time Limit Exceeded+Wrong Answer,20980
G6,Time Limit Exceeded+Wrong Answer,11285
G6,Time Limit Exceeded+Wrong Answer,4961
G6,Time Limit Exceeded+Wrong Answer,1326
G6,Time Limit Exceeded+Wrong Answer,3372
G6,Time Limit Exceeded+Wrong Answer,2021
G6,Time Limit Exceeded+Wrong Answer,2126
G6,Time Limit Exceeded+Wrong Answer,1984
G6,Time Limit Exceeded+Wrong Answer,31390
G6,Time Limit Exceeded+Wrong Answer,1493
G6,Time Limit Exceeded+Wrong Answer,500
G6,Time Limit Exceeded+Wrong Answer,2139
G6,Time Limit Exceeded+Wrong Answer,6714
G6,Time Limit Exceeded+Wrong Answer,9482
G6,Time Limit Exceeded+Wrong Answer,1336
G6,Time Limit Exceeded+Wrong Answer,5286
G6,Time Limit Exceeded+Wrong Answer,5261
G6,Time Limit Exceeded+Wrong Answer,26111
G6,Time Limit Exceeded+Wrong Answer,1164
G6,Time Limit Exceeded+Wrong Answer,4584
G6,Time Limit Exceeded+Wrong Answer,1938
G6,Time Limit Exceeded+Wrong Answer,3503
G6,Time Limit Exceeded+Wrong Answer,2222
G6,Time Limit Exceeded+Wrong Answer,4878
G6,Time Limit Exceeded+Wrong Answer,1877
G6,Time Limit Exceeded+Wrong Answer,803
G6,Time Limit Exceeded+Wrong Answer,540
G6,Time Limit Exceeded+Wrong Answer,494
G6,Time Limit Exceeded+Wrong Answer,3289
G6,Time Limit Exceeded+Wrong Answer,1635
G6,Time Limit Exceeded+Wrong Answer,3974
G6,Time Limit Exceeded+Wrong Answer,703
G6,Time Limit Exceeded+Wrong Answer,1424
G6,Time Limit Exceeded+Wrong Answer,3533
G6,Time Limit Exceeded+Wrong Answer,3754
G6,Time Limit Exceeded+Wrong Answer,7513
G6,Time Limit Exceeded+Wrong Answer,1517
G6,Time Limit Exceeded+Wrong Answer,13530
G6,Time Limit Exceeded+Wrong Answer,2244
G6,Time Limit Exceeded+Wrong Answer,15434
G6,Time Limit Exceeded+Wrong Answer,4675
G6,Time Limit Exceeded+Wrong Answer,1091
G6,Time Limit Exceeded+Wrong Answer,4827
G6,Time Limit Exceeded+Wrong Answer,281
G6,Time Limit Exceeded+Wrong Answer,726
G6,Time Limit Exceeded+Wrong Answer,4259
G6,Time Limit Exceeded+Wrong Answer,4422
G6,Time Limit Exceeded+Wrong Answer,2685
G6,Time Limit Exceeded+Wrong Answer,1586
G6,Time Limit Exceeded+Wrong Answer,909
G6,Time Limit Exceeded+Wrong Answer,650
G6,Time Limit Exceeded+Wrong Answer,1286
G6,Time Limit Exceeded+Wrong Answer,37412
G6,Time Limit Exceeded+Wrong Answer,22463
G6,Time Limit Exceeded+Wrong Answer,755
G6,Time Limit Exceeded+Wrong Answer,1251
G6,Time Limit Exceeded+Wrong Answer,1711
G6,Time Limit Exceeded+Wrong Answer,1334
G6,Time Limit Exceeded+Wrong Answer,2519
G6,Time Limit Exceeded+Wrong Answer,3413
G6,Time Limit Exceeded+Wrong Answer,1790
G6,Time Limit Exceeded+Wrong Answer,848
G6,Time Limit Exceeded+Wrong Answer,22283
G6,Time Limit Exceeded+Wrong Answer,3450
G6,Time Limit Exceeded+Wrong Answer,1088
G6,Time Limit Exceeded+Wrong Answer,157
G6,Time Limit Exceeded+Wrong Answer,1217
G6,Time Limit Exceeded+Wrong Answer,2654
G6,Time Limit Exceeded+Wrong Answer,3457
G6,Time Limit Exceeded+Wrong Answer,1967
G6,Time Limit Exceeded+Wrong Answer,7400
G6,Time Limit Exceeded+Wrong Answer,39622
G6,Time Limit Exceeded+Wrong Answer,8110
G6,Time Limit Exceeded+Wrong Answer,661
G6,Time Limit Exceeded+Wrong Answer,657
G6,Time Limit Exceeded+Wrong Answer,6173
G6,Time Limit Exceeded+Wrong Answer,2319
G6,Time Limit Exceeded+Wrong Answer,607
G6,Time Limit Exceeded+Wrong Answer,11274
G6,Time Limit Exceeded+Wrong Answer,736
G6,Time Limit Exceeded+Wrong Answer,1486
G6,Time Limit Exceeded+Wrong Answer,13374
G6,Time Limit Exceeded+Wrong Answer,2433
G6,Time Limit Exceeded+Wrong Answer,6762
G6,Time Limit Exceeded+Wrong Answer,3553
G6,Time Limit Exceeded+Wrong Answer,12047
G6,Time Limit Exceeded+Wrong Answer,796
G6,Time Limit Exceeded+Wrong Answer,5417
G6,Time Limit Exceeded+Wrong Answer,841
G6,Time Limit Exceeded+Wrong Answer,14329
G6,Time Limit Exceeded+Wrong Answer,1243
G6,Time Limit Exceeded+Wrong Answer,6226
G6,Time Limit Exceeded+Wrong Answer,1120
G6,Time Limit Exceeded+Wrong Answer,3223
G6,Time Limit Exceeded+Wrong Answer,3022
G6,Time Limit Exceeded+Wrong Answer,36757
G6,Time Limit Exceeded+Wrong Answer,3212
G6,Time Limit Exceeded+Wrong Answer,3025
G6,Time Limit Exceeded+Wrong Answer,2356
G6,Time Limit Exceeded+Wrong Answer,1662
G6,Time Limit Exceeded+Wrong Answer,4806
G6,Time Limit Exceeded+Wrong Answer,294
G6,Time Limit Exceeded+Wrong Answer,2212
G6,Time Limit Exceeded+Wrong Answer,2310
G6,Time Limit Exceeded+Wrong Answer,4149
G6,Time Limit Exceeded+Wrong Answer,2028
G6,Time Limit Exceeded+Wrong Answer,2706
G6,Time Limit Exceeded+Wrong Answer,184
G6,Time Limit Exceeded+Wrong Answer,484
G6,Time Limit Exceeded+Wrong Answer,970
G6,Time Limit Exceeded+Wrong Answer,6171
G6,Time Limit Exceeded+Wrong Answer,39030
G6,Time Limit Exceeded+Wrong Answer,28639
G6,Time Limit Exceeded+Wrong Answer,1030
G6,Time Limit Exceeded+Wrong Answer,2629
G6,Time Limit Exceeded+Wrong Answer,730
G6,Time Limit Exceeded+Wrong Answer,378
G6,Time Limit Exceeded+Wrong Answer,7539
G6,Time Limit Exceeded+Wrong Answer,2709
G6,Time Limit Exceeded+Wrong Answer,886
G6,Time Limit Exceeded+Wrong Answer,337
G6,Time Limit Exceeded+Wrong Answer,1977
G6,Time Limit Exceeded+Wrong Answer,1107
G6,Time Limit Exceeded+Wrong Answer,4126
G6,Time Limit Exceeded+Wrong Answer,1076
G6,Time Limit Exceeded+Wrong Answer,217
G6,Time Limit Exceeded+Wrong Answer,895
G6,Time Limit Exceeded+Wrong Answer,1525
G6,Time Limit Exceeded+Wrong Answer,289
G6,Time Limit Exceeded+Wrong Answer,3207
G6,Time Limit Exceeded+Wrong Answer,292
G6,Time Limit Exceeded+Wrong Answer,2142
G6,Time Limit Exceeded+Wrong Answer,923
G6,Time Limit Exceeded+Wrong Answer,1623
G6,Time Limit Exceeded+Wrong Answer,14586
G6,Time Limit Exceeded+Wrong Answer,542
G6,Time Limit Exceeded+Wrong Answer,610
G6,Time Limit Exceeded+Wrong Answer,2042
G6,Time Limit Exceeded+Wrong Answer,1895
G6,Time Limit Exceeded+Wrong Answer,167
